timestamp,availablememory,batterylevel,cpuload,device_id,episodeid,exp_name,network_profile,roundtriptime,sensor_data,totalmemory,type
1557139197658,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,568,,,ESP32
1557141821896,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141010461,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2017,,,ESP32
1557136738122,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,506,,,ESP32
1557142065491,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1807,,,ESP32
1557139498095,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,548,,,ESP32
1557136775594,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,414,,,ESP32
1557137193381,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,839,,,ESP32
1557139110818,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,798,,,ESP32
1557139193931,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,610,,,ESP32
1557140827035,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,4285,,,ESP32
1557139455118,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,569,,,ESP32
1557141801831,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557137179672,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,707,,,ESP32
1557137085089,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,586,,,ESP32
1557141749611,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1219,,,ESP32
1557141270143,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,820,,,ESP32
1557141255500,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141059333,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1912,,,ESP32
1557141283045,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,673,,,ESP32
1557141831943,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1199,,,ESP32
1557135635261,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,466,,,ESP32
1557139475568,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,673,,,ESP32
1557141759635,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557137197318,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,795,,,ESP32
1557136735449,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,377,,,ESP32
1557141243519,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557139192843,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,862,,,ESP32
1557140813209,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1619,,,ESP32
1557136760845,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,303,,,ESP32
1557136753879,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,255,,,ESP32
1557137141096,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557139473212,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,800,,,ESP32
1557137115050,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1004,,,ESP32
1557141309988,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,610,,,ESP32
1557141863657,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557136726710,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,303,,,ESP32
1557142108905,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1828,,,ESP32
1557141281612,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,988,,,ESP32
1557141779720,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557139217537,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557136775593,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,410,,,ESP32
1557137123243,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,696,,,ESP32
1557141800604,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557139135282,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141248640,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557141755754,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141273113,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141242597,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,379,,,ESP32
1557141213003,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557139226641,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557137096787,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557141295771,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,568,,,ESP32
1557141242120,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557141579394,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1177,,,ESP32
1557141466032,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1513,,,ESP32
1557141278337,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141265842,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141017931,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2018,,,ESP32
1557140818842,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1830,,,ESP32
1557140959565,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557141293592,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,379,,,ESP32
1557135479510,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1379,,,ESP32
1557141869180,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1367,,,ESP32
1557139182303,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557137150236,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,884,,,ESP32
1557140974102,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557137197892,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,619,,,ESP32
1557139213377,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,484,,,ESP32
1557136757979,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,299,,,ESP32
1557141742840,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,988,,,ESP32
1557141859499,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1177,,,ESP32
1557136722957,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,476,,,ESP32
1557141299531,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557141550104,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1829,,,ESP32
1557141824739,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557139147065,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557139194597,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,400,,,ESP32
1557141315507,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,820,,,ESP32
1557139513455,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557140785081,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2228,,,ESP32
1557136722961,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,494,,,ESP32
1557141289394,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,988,,,ESP32
1557139236478,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557142008751,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1576,,,ESP32
1557139514377,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,778,,,ESP32
1557142067224,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1828,,,ESP32
1557141846249,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1220,,,ESP32
1557139227152,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557139501884,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,611,,,ESP32
1557141249098,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,610,,,ESP32
1557141081215,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1996,,,ESP32
1557141280485,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,609,,,ESP32
1557137189905,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,597,,,ESP32
1557136770472,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,278,,,ESP32
1557141225189,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141247217,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,820,,,ESP32
1557141997691,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2038,,,ESP32
1557139126775,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,757,,,ESP32
1557139143310,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,758,,,ESP32
1557137171779,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,553,,,ESP32
1557136768119,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,436,,,ESP32
1557141321445,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557141246291,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557139122270,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557141563216,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1598,,,ESP32
1557141467363,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1388,,,ESP32
1557139109976,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557141476784,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1808,,,ESP32
1557141258675,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,820,,,ESP32
1557137110373,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,608,,,ESP32
1557136735453,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,380,,,ESP32
1557139173039,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557136757981,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,314,,,ESP32
1557135495484,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,1291,,,ESP32
1557139140300,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,484,,,ESP32
1557142043669,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1639,,,ESP32
1557136960939,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2049,,,ESP32
1557141836860,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557137119782,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,729,,,ESP32
1557139500348,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557141771319,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1220,,,ESP32
1557141257240,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141787472,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1219,,,ESP32
1557139505585,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,779,,,ESP32
1557142070856,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2017,,,ESP32
1557136790646,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,432,,,ESP32
1557141285094,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,778,,,ESP32
1557137165226,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,773,,,ESP32
1557137182534,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,2764,,,ESP32
1557141847409,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557140995225,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1808,,,ESP32
1557137161645,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,905,,,ESP32
1557135677762,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,9,,,ESP32
1557139149523,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141788797,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1387,,,ESP32
1557141019978,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2017,,,ESP32
1557139477515,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,946,,,ESP32
1557141229491,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557141284171,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,610,,,ESP32
1557140795402,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1640,,,ESP32
1557141299019,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,757,,,ESP32
1557137184683,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,597,,,ESP32
1557141760945,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1219,,,ESP32
1557136740157,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,212,,,ESP32
1557139586979,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1997,,,ESP32
1557139230334,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,736,,,ESP32
1557141028181,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2122,,,ESP32
1557142099305,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1618,,,ESP32
1557141256318,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557136738114,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,432,,,ESP32
1557136747742,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,182,,,ESP32
1557136747739,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,179,,,ESP32
1557135517007,,,,Device4,EP001-1557135448085,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557137126109,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,2665,,,ESP32
1557136929606,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2037,,,ESP32
1557139470041,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,820,,,ESP32
1557136915674,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,5723,,,ESP32
1557135701308,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,5,,,ESP32
1557141313049,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557137086275,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,498,,,ESP32
1557140786893,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1703,,,ESP32
1557137203109,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,388,,,ESP32
1557137138603,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,872,,,ESP32
1557136745692,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,366,,,ESP32
1557139170115,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557141300351,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557139507465,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,695,,,ESP32
1557139459183,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,611,,,ESP32
1557139602441,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,2039,,,ESP32
1557141230923,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,610,,,ESP32
1557140996871,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557141784641,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1177,,,ESP32
1557137162981,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557141036158,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1808,,,ESP32
1557136722965,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,2,,,ESP32
1557139454520,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,695,,,ESP32
1557141252428,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,610,,,ESP32
1557141518801,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1409,,,ESP32
1557142088213,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1618,,,ESP32
1557141220683,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,757,,,ESP32
1557141312231,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,505,,,ESP32
1557139204827,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557137109231,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,597,,,ESP32
1557139514890,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,611,,,ESP32
1557139468399,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,485,,,ESP32
1557136745704,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,437,,,ESP32
1557137204341,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,399,,,ESP32
1557139231461,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,547,,,ESP32
1557139580424,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1808,,,ESP32
1557141827199,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1408,,,ESP32
1557139168687,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,1597,,,ESP32
1557137191031,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,586,,,ESP32
1557142045642,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1828,,,ESP32
1557139160544,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,820,,,ESP32
1557141232665,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,819,,,ESP32
1557139492053,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,778,,,ESP32
1557141820676,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1197,,,ESP32
1557141262875,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557139177594,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557141490608,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1304,,,ESP32
1557142119377,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1618,,,ESP32
1557136789851,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,19,,,ESP32
1557141032267,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1912,,,ESP32
1557139615393,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1765,,,ESP32
1557140776855,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1786,,,ESP32
1557141053169,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2038,,,ESP32
1557140840653,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1807,,,ESP32
1557139240062,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557137088050,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1004,,,ESP32
1557141276594,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,484,,,ESP32
1557141334553,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,484,,,ESP32
1557136738119,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,478,,,ESP32
1557136758998,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,311,,,ESP32
1557141334042,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,694,,,ESP32
1557141039683,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557139147874,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557139206575,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,800,,,ESP32
1557137082083,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,784,,,ESP32
1557139481712,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,379,,,ESP32
1557139174043,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,316,,,ESP32
1557139156491,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,379,,,ESP32
1557141538736,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1408,,,ESP32
1557139162124,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,568,,,ESP32
1557141803345,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557142034666,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2038,,,ESP32
1557141818243,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,989,,,ESP32
1557139457283,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,548,,,ESP32
1557136721234,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,112,,,ESP32
1557139200548,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557141287450,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,484,,,ESP32
1557141291880,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557136942833,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,1642,,,ESP32
1557139221360,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557136720093,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,181,,,ESP32
1557135677756,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,6,,,ESP32
1557141006769,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1597,,,ESP32
1557140775030,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,1640,,,ESP32
1557139488001,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,484,,,ESP32
1557135667340,,,,Device4,EP001-1557135590926,Shams_run1,2G-DevelopingRural,301,,,ESP32
1557139496969,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,779,,,ESP32
1557142069273,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1597,,,ESP32
1557141001782,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557136751834,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,234,,,ESP32
1557139624150,,,,Device4,EP001-1557139540198,Shams_run1,2G-DevelopingRural,1598,,,ESP32
1557141226626,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,505,,,ESP32
1557139112533,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,674,,,ESP32
1557137085667,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,399,,,ESP32
1557140963656,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2017,,,ESP32
1557139190191,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,589,,,ESP32
1557142030470,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2017,,,ESP32
1557142083094,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2017,,,ESP32
1557139461129,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,989,,,ESP32
1557140983958,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1597,,,ESP32
1557139161410,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,799,,,ESP32
1557137185715,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,850,,,ESP32
1557141239934,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557137116689,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,597,,,ESP32
1557139474288,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557137142630,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557140987417,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1723,,,ESP32
1557142028414,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,2227,,,ESP32
1557136941282,,,,Device4,EP001-1557136883910,Shams_run1,2G-DevelopingRural,2027,,,ESP32
1557141079166,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,1618,,,ESP32
1557139488880,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,295,,,ESP32
1557141286143,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557139467889,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,778,,,ESP32
1557141593552,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,1199,,,ESP32
1557141833165,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557139496048,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,611,,,ESP32
1557139506083,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,590,,,ESP32
1557141793200,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1304,,,ESP32
1557141778493,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1219,,,ESP32
1557141757155,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1303,,,ESP32
1557137151446,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,905,,,ESP32
1557136745701,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,385,,,ESP32
1557139507926,,,,Device4,EP001-1557139431676,Shams_run1,3G-Good,380,,,ESP32
1557140844546,,,,Device4,EP001-1557140681172,Shams_run1,2G-DevelopingRural,2019,,,ESP32
1557137144951,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,806,,,ESP32
1557141311718,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,883,,,ESP32
1557137093136,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,817,,,ESP32
1557139213850,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,400,,,ESP32
1557141750837,,,,Device4,EP001-1557141716413,Shams_run2,Edge-Good,1198,,,ESP32
1557141253866,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,505,,,ESP32
1557139183123,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,778,,,ESP32
1557141285607,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557141257753,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,589,,,ESP32
1557139217024,,,,Device4,EP001-1557139080466,Shams_run1,3G-Good,673,,,ESP32
1557142097666,,,,Device4,EP001-1557141973418,Shams_run2,2G-DevelopingUrban,1807,,,ESP32
1557137195851,,,,Device4,EP001-1557137055754,Shams_run1,3G-Good,1620,,,ESP32
1557141271581,,,,Device4,EP001-1557141184603,Shams_run2,3G-Good,799,,,ESP32
1557141576835,,,,Device4,EP001-1557141442385,Shams_run2,Edge-Lossy,2227,,,ESP32
1557140976151,,,,Device4,EP001-1557140935126,Shams_run2,2G-DevelopingRural,2018,,,ESP32
1557136722017,,,,Device4,EP001-1557136686103,Shams_run1,2G-DevelopingRural,479,,,ESP32
